Dublin_Postcodes,SubCat,Year,Propery_Size,S_Location,Location,RegionFilter,Status,Values_,ObjectId
County,Rent Price,2022,b. One bed,Mallow,Mallow,Southern,Settlement,875.78,4033
County,Annual Change,2022,b. One bed,Tralee,Tralee,Southern,Settlement,7.4,4061
County,Rent Price,2022,b. One bed,Tralee,Tralee,Southern,Settlement,662,4068
County,Annual Change,2022,b. One bed,Naas,Naas,Eastern & Midland,Settlement,19.8,4098
County,Rent Price,2022,b. One bed,Naas,Naas,Eastern & Midland,Settlement,1204.91,4099
County,Annual Change,2022,b. One bed,Kilkenny City,Kilkenny City,Southern,Settlement,0,4127
County,Rent Price,2022,b. One bed,Kilkenny City,Kilkenny City,Southern,Settlement,0,4128
County,Annual Change,2022,b. One bed,Letterkenny,Letterkenny,Northern & Western,Settlement,14.6,4163
County,Rent Price,2022,b. One bed,Letterkenny,Letterkenny,Northern & Western,Settlement,595.25,4168
County,Annual Change,2022,b. One bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,6.5,4203
County,Rent Price,2022,b. One bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,770.21,4208
County,Annual Change,2022,b. One bed,Newcastle West,Newcastle West,Southern,Settlement,0,4220
County,Annual Change,2022,b. One bed,Maynooth,Maynooth,Eastern & Midland,Settlement,4.4,4228
County,Rent Price,2022,b. One bed,Maynooth,Maynooth,Eastern & Midland,Settlement,1201.93,4229
County,Rent Price,2022,b. One bed,Newcastle West,Newcastle West,Southern,Settlement,0,4248
County,Annual Change,2022,b. One bed,Killarney,Killarney,Southern,Settlement,17.1,4265
County,Rent Price,2022,b. One bed,Killarney,Killarney,Southern,Settlement,826.27,4267
County,Annual Change,2022,b. One bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,8,4281
County,Rent Price,2022,b. One bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,664.19,4286
County,Annual Change,2022,b. One bed,Swords,Swords,Eastern & Midland,Settlement,5.8,4317
County,Rent Price,2022,b. One bed,Swords,Swords,Eastern & Midland,Settlement,1390.35,4322
County,Annual Change,2022,b. One bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,11,4389
County,Rent Price,2022,b. One bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,622,4391
County,Annual Change,2022,b. One bed,Tuam,Tuam,Northern & Western,Settlement,10.4,4395
County,Rent Price,2022,b. One bed,Tuam,Tuam,Northern & Western,Settlement,759,4396
County,Annual Change,2022,b. One bed,Navan,Navan,Eastern & Midland,Settlement,1.2,4401
County,Rent Price,2022,b. One bed,Navan,Navan,Eastern & Midland,Settlement,898.68,4402
County,Annual Change,2022,b. One bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,5.7,4436
County,Rent Price,2022,b. One bed,Monaghan Town,Monaghan Town,Northern & Western,Settlement,607.84,4437
County,Annual Change,2022,b. One bed,Clonmel,Nenagh,Southern,Settlement,6.9,4461
County,Rent Price,2022,b. One bed,Clonmel,Nenagh,Southern,Settlement,631.54,4465
County,Annual Change,2022,b. One bed,Dungarvan,Athlone,Northern & Western,Settlement,0,4495
County,Rent Price,2022,b. One bed,Dungarvan,Athlone,Northern & Western,Settlement,0,4496
County,Annual Change,2022,b. One bed,Sligo Town,Sligo Town,Southern,Settlement,9.9,4524
County,Rent Price,2022,b. One bed,Sligo Town,Sligo Town,Southern,Settlement,679.64,4525
County,Annual Change,2022,b. One bed,Tullamore,Tullamore,Eastern & Midland,Settlement,15.7,4546
County,Annual Change,2022,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,5.5,4550
County,Rent Price,2022,b. One bed,Tullamore,Tullamore,Eastern & Midland,Settlement,793.79,4552
County,Rent Price,2022,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,990.7,4556
County,Annual Change,2022,b. One bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,14.9,4592
County,Rent Price,2022,b. One bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,804.2,4593
County,Annual Change,2022,b. One bed,Ballina,Ballina,Northern & Western,Settlement,0,4624
County,Rent Price,2022,b. One bed,Ballina,Ballina,Northern & Western,Settlement,0,4629
County,Annual Change,2022,b. One bed,Ballina,Clonmel,Southern,Settlement,10.3,4658
County,Rent Price,2022,b. One bed,Ballina,Clonmel,Southern,Settlement,648.6,4663
County,Annual Change,2022,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,5.5,4664
County,Rent Price,2022,b. One bed,Drogheda,Drogheda,Eastern & Midland,Settlement,990.7,4669
County,Annual Change,2022,b. One bed,Dundalk,Dundalk,Eastern & Midland,Settlement,0.5,4727
County,Rent Price,2022,b. One bed,Dundalk,Dundalk,Eastern & Midland,Settlement,825.4,4732
County,Annual Change,2022,b. One bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,1.1,4735
County,Rent Price,2022,b. One bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,578.77,4740
County,Annual Change,2022,b. One bed,Castlebar,Castlebar,Northern & Western,Settlement,6.8,4769
County,Rent Price,2022,b. One bed,Castlebar,Castlebar,Northern & Western,Settlement,688.77,4774
County,Annual Change,2022,c. Two bed,zm. Carlow,Carlow,Southern,County,8.1,4807
County,Rent Price,2022,c. Two bed,zm. Carlow,Carlow,Southern,County,885.15,4808
County,Annual Change,2022,c. Two bed,za. Donegal,Donegal,Northern & Western,County,11.7,4836
County,Rent Price,2022,c. Two bed,za. Donegal,Donegal,Northern & Western,County,642.36,4844
County,Annual Change,2022,c. Two bed,z. Cavan,Cavan,Northern & Western,County,10.6,4885
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 1,Dublin 1,Eastern & Midland,County,0,4887
County,Annual Change,2022,c. Two bed,zj. Clare,Clare,Southern,County,9.1,4895
County,Rent Price,2022,c. Two bed,zj. Clare,Clare,Southern,County,823.23,4896
County,Annual Change,2022,c. Two bed,zq. Cork,Cork,Southern,County,4.2,4924
County,Rent Price,2022,c. Two bed,zq. Cork,Cork,Southern,County,1207.78,4925
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 1,Dublin 1,Eastern & Midland,County,0,4933
County,Rent Price,2022,c. Two bed,z. Cavan,Cavan,Northern & Western,County,741.92,4935
County,Annual Change,2022,b. One bed,Mullingar,Mullingar,Eastern & Midland,Settlement,15.1,4967
County,Rent Price,2022,b. One bed,Mullingar,Mullingar,Eastern & Midland,Settlement,717.63,4974
County,Annual Change,2022,b. One bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,5014
County,Rent Price,2022,b. One bed,Rathnew,Rathnew,Eastern & Midland,Settlement,0,5015
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 2,Dublin 2,Eastern & Midland,County,0,5060
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 2,Dublin 2,Eastern & Midland,County,0,5061
County,Annual Change,2022,c. Two bed,zr. Cork City,Cork City,Southern,County,4,5085
County,Rent Price,2020,e. Four plus bed,zr. Cork City,Cork City,Southern,County,1681.19,9874
County,Annual Change,2022,b. One bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,4.3,5092
County,Rent Price,2022,b. One bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,882.65,5096
County,Annual Change,2022,c. Two bed,m. Dublin,Dublin,Eastern & Midland,County,5.9,5108
County,Rent Price,2022,c. Two bed,m. Dublin,Dublin,Eastern & Midland,County,1933.61,5112
County,Annual Change,2022,b. One bed,Gorey,Gorey,Eastern & Midland,Settlement,7.9,5171
County,Rent Price,2022,b. One bed,Gorey,Gorey,Eastern & Midland,Settlement,729.33,5176
County,Annual Change,2022,b. One bed,Bray,Bray,Eastern & Midland,Settlement,0.6,5199
County,Rent Price,2022,b. One bed,Bray,Bray,Eastern & Midland,Settlement,1053.21,5200
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 10,Dublin 10,Eastern & Midland,County,0,5209
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 7,Dublin 7,Eastern & Midland,County,0,5216
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 7,Dublin 7,Eastern & Midland,County,0,5217
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 8,Dublin 8,Eastern & Midland,County,0,5245
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 8,Dublin 8,Eastern & Midland,County,0,5246
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 6,Dublin 6,Eastern & Midland,County,0,5282
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 6,Dublin 6,Eastern & Midland,County,0,5289
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 9,Dublin 9,Eastern & Midland,County,0,5309
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 9,Dublin 9,Eastern & Midland,County,0,5310
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 10,Dublin 10,Eastern & Midland,County,0,5338
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 12,Dublin 12,Eastern & Midland,County,0,5342
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 12,Dublin 12,Eastern & Midland,County,0,5346
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 3,Dublin 3,Eastern & Midland,County,0,5399
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 3,Dublin 3,Eastern & Midland,County,0,5404
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 5,Dublin 5,Eastern & Midland,County,0,5425
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 5,Dublin 5,Eastern & Midland,County,0,5426
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 14,Dublin 14,Eastern & Midland,County,0,5450
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 14,Dublin 14,Eastern & Midland,County,0,5459
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 11,Dublin 11,Eastern & Midland,County,0,5484
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 11,Dublin 11,Eastern & Midland,County,0,5488
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 13,Dublin 13,Eastern & Midland,County,0,5514
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 13,Dublin 13,Eastern & Midland,County,0,5519
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,0,5543
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 6W,Dublin 6W,Eastern & Midland,County,0,5548
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 4,Dublin 4,Eastern & Midland,County,0,5561
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 4,Dublin 4,Eastern & Midland,County,0,5566
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 15,Dublin 15,Eastern & Midland,County,0,5589
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 15,Dublin 15,Eastern & Midland,County,0,5591
County,Annual Change,2022,c. Two bed,zk. Limerick,Limerick,Southern,County,6.5,5614
County,Rent Price,2022,c. Two bed,zk. Limerick,Limerick,Southern,County,1072.47,5615
County,Annual Change,2022,c. Two bed,zkk. Limerick City,Limerick City,Southern,County,6.8,5660
County,Rent Price,2022,c. Two bed,zkk. Limerick City,Limerick City,Southern,County,1121.55,5661
County,Annual Change,2022,c. Two bed,r. Kildare,Kildare,Eastern & Midland,County,4,5678
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 17,Dublin 17,Eastern & Midland,County,0,5682
County,Rent Price,2022,c. Two bed,r. Kildare,Kildare,Eastern & Midland,County,1322.01,5685
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 16,Dublin 16,Eastern & Midland,County,0,5699
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 16,Dublin 16,Eastern & Midland,County,0,5700
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 17,Dublin 17,Eastern & Midland,County,0,5726
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 20,Dublin 20,Eastern & Midland,County,0,5767
County,Annual Change,2022,c. Two bed,zn. Kilkenny,Kilkenny,Southern,County,6.2,5790
County,Rent Price,2022,c. Two bed,zn. Kilkenny,Kilkenny,Southern,County,860.81,5791
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 20,Dublin 20,Eastern & Midland,County,0,5806
County,Annual Change,2022,c. Two bed,w. Longford,Longford,Eastern & Midland,County,17.3,5825
County,Rent Price,2022,c. Two bed,w. Longford,Longford,Eastern & Midland,County,797.02,5826
County,Annual Change,2022,c. Two bed,zt. Kerry,Kerry,Southern,County,8.3,5868
County,Rent Price,2022,c. Two bed,zt. Kerry,Kerry,Southern,County,875.32,5869
County,Annual Change,2022,c. Two bed,ze. Galway,Galway,Northern & Western,County,6,5913
County,Rent Price,2022,c. Two bed,ze. Galway,Galway,Northern & Western,County,1188,5916
County,Annual Change,2022,c. Two bed,zf. Galway City,Galway City,Northern & Western,County,7.2,5962
County,Rent Price,2022,c. Two bed,zf. Galway City,Galway City,Northern & Western,County,1319.67,5963
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 18,Dublin 18,Eastern & Midland,County,0,5971
D_Postcodes,Annual Change,2022,c. Two bed,Dublin 24,Dublin 24,Eastern & Midland,County,0,5972
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 18,Dublin 18,Eastern & Midland,County,0,5973
D_Postcodes,Rent Price,2022,c. Two bed,Dublin 24,Dublin 24,Eastern & Midland,County,0,5974
County,Annual Change,2022,c. Two bed,u. Louth,Louth,Eastern & Midland,County,7.4,6024
County,Annual Change,2022,c. Two bed,zd. Sligo,Sligo,Northern & Western,County,7.1,6031
County,Rent Price,2022,c. Two bed,zd. Sligo,Sligo,Northern & Western,County,796.7,6032
County,Rent Price,2022,c. Two bed,u. Louth,Louth,Eastern & Midland,County,1129.94,6062
County,Annual Change,2022,c. Two bed,Carlow Town,Carlow Town,Southern,Settlement,6.4,6095
County,Rent Price,2022,c. Two bed,Carlow Town,Carlow Town,Southern,Settlement,916.51,6096
County,Annual Change,2022,c. Two bed,zl. Tipperary,Tipperary,Southern,County,8.3,6128
County,Rent Price,2022,c. Two bed,zl. Tipperary,Tipperary,Southern,County,747.18,6134
County,Annual Change,2022,c. Two bed,zo. Waterford,Waterford,Southern,County,6.4,6182
County,Rent Price,2022,c. Two bed,zo. Waterford,Waterford,Southern,County,882.85,6183
County,Annual Change,2022,c. Two bed,zoo. Waterford City,Waterford City,Southern,County,7,6203
County,Rent Price,2022,c. Two bed,zoo. Waterford City,Waterford City,Southern,County,930.06,6204
County,Annual Change,2022,c. Two bed,s. Meath,Meath,Eastern & Midland,County,3.4,6207
County,Rent Price,2022,c. Two bed,s. Meath,Meath,Eastern & Midland,County,1228.42,6212
County,Annual Change,2022,c. Two bed,xy. Offaly,Offaly,Eastern & Midland,County,9.9,6224
County,Rent Price,2022,c. Two bed,xy. Offaly,Offaly,Eastern & Midland,County,882.05,6229
County,Annual Change,2022,c. Two bed,zp. Wexford,Wexford,Southern,County,10.4,6247
County,Rent Price,2022,c. Two bed,zp. Wexford,Wexford,Southern,County,845.07,6248
County,Annual Change,2022,c. Two bed,t. Wicklow,Wicklow,Eastern & Midland,County,2.9,6276
County,Rent Price,2022,c. Two bed,t. Wicklow,Wicklow,Eastern & Midland,County,1423.28,6277
County,Annual Change,2022,c. Two bed,zc. Monaghan,Monaghan,Northern & Western,County,7.3,6305
County,Rent Price,2022,c. Two bed,zc. Monaghan,Monaghan,Northern & Western,County,705.67,6306
County,Annual Change,2022,c. Two bed,y. Westmeath,Westmeath,Eastern & Midland,County,11.2,6340
County,Rent Price,2022,c. Two bed,y. Westmeath,Westmeath,Eastern & Midland,County,987.16,6341
County,Annual Change,2022,c. Two bed,zh. Mayo,Mayo,Northern & Western,County,12.7,6365
County,Rent Price,2022,c. Two bed,zh. Mayo,Mayo,Northern & Western,County,802.32,6367
County,Annual Change,2022,c. Two bed,zi. Roscommon,Roscommon,Northern & Western,County,14.3,6388
County,Rent Price,2022,c. Two bed,zi. Roscommon,Roscommon,Northern & Western,County,740.09,6390
County,Annual Change,2022,c. Two bed,Swords,Swords,Eastern & Midland,Settlement,3.2,6417
County,Rent Price,2022,c. Two bed,Swords,Swords,Eastern & Midland,Settlement,1625.09,6427
County,Annual Change,2022,c. Two bed,Tuam,Tuam,Northern & Western,Settlement,10.4,6429
County,Rent Price,2022,c. Two bed,Tuam,Tuam,Northern & Western,Settlement,916.81,6436
County,Annual Change,2022,c. Two bed,Tralee,Tralee,Southern,Settlement,8.6,6451
County,Rent Price,2022,c. Two bed,Tralee,Tralee,Southern,Settlement,875,6452
County,Annual Change,2022,c. Two bed,Maynooth,Maynooth,Eastern & Midland,Settlement,1.5,6480
County,Rent Price,2022,c. Two bed,Maynooth,Maynooth,Eastern & Midland,Settlement,1595.78,6481
County,Annual Change,2022,c. Two bed,Cavan Town,Cavan Town,Northern & Western,Settlement,13.8,6493
County,Rent Price,2022,c. Two bed,Cavan Town,Cavan Town,Northern & Western,Settlement,840.49,6499
County,Annual Change,2022,c. Two bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,5.3,6545
County,Rent Price,2022,c. Two bed,Ballinasloe,Ballinasloe,Northern & Western,Settlement,795.83,6546
County,Annual Change,2022,c. Two bed,Clonakilty,Clonakilty,Southern,Settlement,7.8,6578
County,Rent Price,2022,c. Two bed,Clonakilty,Clonakilty,Southern,Settlement,974.22,6583
County,Annual Change,2022,c. Two bed,Letterkenny,Letterkenny,Northern & Western,Settlement,12.4,6623
County,Rent Price,2022,c. Two bed,Letterkenny,Letterkenny,Northern & Western,Settlement,729.09,6628
County,Annual Change,2022,c. Two bed,Naas,Naas,Eastern & Midland,Settlement,7.6,6635
County,Rent Price,2022,c. Two bed,Naas,Naas,Eastern & Midland,Settlement,1424.82,6639
County,Annual Change,2022,c. Two bed,Killarney,Killarney,Southern,Settlement,7.8,6666
County,Rent Price,2022,c. Two bed,Killarney,Killarney,Southern,Settlement,1027.26,6671
County,Annual Change,2022,c. Two bed,Ennis,Ennis,Southern,Settlement,10,6678
County,Rent Price,2022,c. Two bed,Ennis,Ennis,Southern,Settlement,829.32,6679
County,Annual Change,2022,c. Two bed,Mallow,Mallow,Southern,Settlement,7,6732
County,Rent Price,2022,c. Two bed,Mallow,Mallow,Southern,Settlement,949.61,6736
County,Annual Change,2022,c. Two bed,Kilkenny City,Kilkenny City,Southern,Settlement,13.8,6755
County,Rent Price,2022,c. Two bed,Kilkenny City,Kilkenny City,Southern,Settlement,1104.53,6756
County,Annual Change,2022,c. Two bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,6.3,6784
County,Rent Price,2022,c. Two bed,Portlaoise,Portlaoise,Eastern & Midland,Settlement,961.25,6785
County,Annual Change,2022,c. Two bed,Monaghan Town,Monaghan Town,Eastern & Midland,Settlement,3.7,6816
County,Rent Price,2022,c. Two bed,Monaghan Town,Monaghan Town,Eastern & Midland,Settlement,732.15,6817
County,Rent Price,2022,c. Two bed,Dundalk,Dundalk,Eastern & Midland,Settlement,1066.78,6836
County,Annual Change,2022,c. Two bed,Tullamore,Tullamore,Northern & Western,Settlement,12.9,6849
County,Rent Price,2022,c. Two bed,Tullamore,Tullamore,Northern & Western,Settlement,1018.42,6850
County,Annual Change,2022,c. Two bed,Sligo Town,Sligo Town,Northern & Western,Settlement,8.2,6861
County,Rent Price,2022,c. Two bed,Sligo Town,Sligo Town,Northern & Western,Settlement,859.02,6865
County,Annual Change,2022,c. Two bed,Ballina,Clonmel,Southern,Settlement,7.2,6882
County,Rent Price,2022,c. Two bed,Ballina,Clonmel,Southern,Settlement,808.83,6883
County,Annual Change,2022,c. Two bed,Clonmel,Nenagh,Southern,Settlement,8.9,6911
County,Rent Price,2022,c. Two bed,Clonmel,Nenagh,Southern,Settlement,773.7,6912
County,Annual Change,2022,c. Two bed,Roscommon Town,Roscommon Town,Eastern & Midland,Settlement,14,6966
County,Rent Price,2022,c. Two bed,Roscommon Town,Roscommon Town,Eastern & Midland,Settlement,783.79,6967
County,Annual Change,2022,c. Two bed,Drogheda,Drogheda,Northern & Western,Settlement,8.5,6996
County,Rent Price,2022,c. Two bed,Drogheda,Drogheda,Northern & Western,Settlement,1229.36,7002
County,Annual Change,2022,c. Two bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,12.1,7039
County,Annual Change,2022,c. Two bed,Drogheda,Drogheda,Eastern & Midland,Settlement,8.5,7040
County,Rent Price,2022,c. Two bed,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,731.85,7044
County,Rent Price,2022,c. Two bed,Drogheda,Drogheda,Eastern & Midland,Settlement,1229.36,7045
County,Annual Change,2022,c. Two bed,Castlebar,Castlebar,Northern & Western,Settlement,12.9,7080
